OBSPRED_ID,NoRWeST_ID,MonthYear,MonthlyMax,MonthlyMin,MonthlyMean,SD,Ndays,MaxDailyRange,SampleMonth,SampleYear
1761,MidSnake_1761,06-2003,16.85,6.78,11.92839286,1.628238292,7,6.64,6,2003
1761,MidSnake_1761,07-2003,18.93,9.4,14.52382392,1.25610141,31,6.38,7,2003
1761,MidSnake_1761,08-2003,17.64,10.48,14.03325269,0.725282549,31,5,8,2003
1761,MidSnake_1761,09-2003,15.43,8.93,12.36822917,1.373665234,10,4.18,9,2003
1762,MidSnake_1762,06-2003,17.62,7.16,12.19860119,1.586152711,7,7,6,2003
1762,MidSnake_1762,07-2003,19.88,9.95,14.85301747,1.255501193,31,7.22,7,2003
1762,MidSnake_1762,08-2003,18.74,10.88,14.57127016,0.694656591,31,5.97,8,2003
1762,MidSnake_1762,09-2003,16.5,9.33,12.83391667,1.313229944,10,5.16,9,2003
1763,MidSnake_1763,07-2003,11.76,5.73,9.132069892,1.205297902,31,3.55,7,2003
1763,MidSnake_1763,08-2003,11.45,6.98,9.362069892,0.520454145,31,2.78,8,2003
1763,MidSnake_1763,09-2003,10.22,2.77,6.398548611,1.716979142,30,2.77,9,2003
1763,MidSnake_1763,10-2003,8.06,5.73,7.07390625,0.422311087,4,1.86,10,2003
1764,MidSnake_1764,07-2003,12.75,6.11,9.598971774,1.276497737,31,3.86,7,2003
1764,MidSnake_1764,08-2003,12.13,7.19,9.799341398,0.560326359,31,3.39,8,2003
1764,MidSnake_1764,09-2003,10.59,2.67,6.607201389,1.826074617,30,2.77,9,2003
1764,MidSnake_1764,10-2003,8.58,5.79,7.289322917,0.437213907,4,2.17,10,2003
1765,MidSnake_1765,07-2003,13.01,6.22,9.814630376,1.295855335,31,4.01,7,2003
1765,MidSnake_1765,08-2003,12.54,7.29,10.00235887,0.570095814,31,3.54,8,2003
1765,MidSnake_1765,09-2003,10.84,2.79,6.758611111,1.840944679,30,2.78,9,2003
1765,MidSnake_1765,10-2003,8.84,5.91,7.430625,0.445535856,4,2.16,10,2003
1766,MidSnake_1766,07-2003,13.52,6.56,10.26067204,1.346249179,31,4.18,7,2003
1766,MidSnake_1766,08-2003,14.61,7.02,10.68487903,0.689248958,31,5.26,8,2003
1766,MidSnake_1766,09-2003,12.59,2.8,7.106465278,2.066167942,30,4.17,9,2003
1766,MidSnake_1766,10-2003,9.03,6.09,7.474196429,0.446303595,7,2.31,10,2003
1767,MidSnake_1767,07-2003,13.84,6.72,10.44233199,1.376264461,31,4.33,7,2003
1767,MidSnake_1767,08-2003,13.22,7.64,10.58209005,0.613601114,31,3.71,8,2003
1767,MidSnake_1767,09-2003,11.36,2.81,7.100888889,1.943106184,30,2.97,9,2003
1767,MidSnake_1767,10-2003,9.19,6.09,7.532767857,0.458167895,7,2.47,10,2003
1768,MidSnake_1768,07-2003,13.93,6.79,10.63450941,1.406179901,31,4.35,7,2003
1768,MidSnake_1768,08-2003,13.32,7.72,10.7419086,0.637463312,31,3.73,8,2003
1768,MidSnake_1768,09-2003,11.61,2.86,7.158819444,1.99038208,30,2.98,9,2003
1768,MidSnake_1768,10-2003,9.27,6.17,7.662916667,0.534198253,5,2.48,10,2003
1769,MidSnake_1769,07-2003,16.07,7.06,11.5238172,1.49325648,31,5.73,7,2003
1769,MidSnake_1769,08-2003,14.96,7.68,11.40843414,0.719594077,31,5.42,8,2003
1769,MidSnake_1769,09-2003,12.94,2.69,7.467520833,2.132012845,30,4.33,9,2003
1769,MidSnake_1769,10-2003,9.84,5.82,7.795125,0.611852099,5,3.25,10,2003
1770,MidSnake_1770,07-2003,16.81,6.99,11.99625672,1.518517633,31,6.51,7,2003
1770,MidSnake_1770,08-2003,15.54,7.62,11.73565188,0.769258112,31,6.06,8,2003
1770,MidSnake_1770,09-2003,13.35,2.6,7.589388889,2.196245487,30,4.65,9,2003
1770,MidSnake_1770,10-2003,10.41,5.59,7.834291667,0.671937555,5,3.88,10,2003
1771,MidSnake_1771,06-2003,14.73,5.74,10.05941667,1.101702985,5,6.65,6,2003
1771,MidSnake_1771,07-2003,18.87,7.14,12.58667339,1.566393599,31,8.23,7,2003
1771,MidSnake_1771,08-2003,17.58,7.61,12.27336022,0.809600583,31,8.27,8,2003
1771,MidSnake_1771,09-2003,15.2,2.61,7.961583333,2.229555718,30,6.67,9,2003
1772,MidSnake_1772,06-2003,15.48,6.02,10.69241667,1.14894881,5,7.14,6,2003
1772,MidSnake_1772,07-2003,18.66,7.41,13.25948253,1.595117617,31,8.08,7,2003
1772,MidSnake_1772,08-2003,17.06,8.34,12.88548387,0.824021702,31,6.7,8,2003
1772,MidSnake_1772,09-2003,14.53,3.2,8.465354167,2.257531995,30,5.26,9,2003
1773,MidSnake_1773,06-2003,16.96,4.19,9.419583333,1.41154877,20,9.18,6,2003
1773,MidSnake_1773,07-2003,19.21,7,12.28896505,1.080483983,31,10.3,7,2003
1773,MidSnake_1773,08-2003,18.08,7.47,11.65136425,0.63683414,31,8.58,8,2003
1774,MidSnake_1774,06-2003,17.56,4.17,9.712010417,1.480608132,20,9.66,6,2003
1774,MidSnake_1774,07-2003,19.82,6.97,12.74224462,1.129041224,31,10.63,7,2003
1774,MidSnake_1774,08-2003,18.69,7.59,12.02180108,0.698056382,31,9.19,8,2003
1775,MidSnake_1775,06-2003,17.93,4.77,10.46654167,1.479412111,20,9.31,6,2003
1775,MidSnake_1775,07-2003,20.18,7.7,13.51403898,1.117153363,31,10.28,7,2003
1775,MidSnake_1775,08-2003,18.41,8.31,12.73399194,0.708201941,31,8.38,8,2003
1777,MidSnake_1777,06-2003,18.57,5.19,11.16765625,1.567964847,20,9.6,6,2003
1777,MidSnake_1777,07-2003,20.83,8.28,14.30135081,1.239207131,31,10.33,7,2003
1777,MidSnake_1777,08-2003,19.06,8.59,13.46451613,0.791120479,31,8.58,8,2003
1777,MidSnake_1777,09-2003,16.66,9.36,12.23479167,0.470520637,2,6.99,9,2003
1778,MidSnake_1778,06-2003,19.1,5.63,11.61196875,1.577190952,20,9.51,6,2003
1778,MidSnake_1778,07-2003,21.38,8.58,14.79543683,1.263101983,31,10.39,7,2003
1778,MidSnake_1778,08-2003,19.58,9.2,13.96141129,0.805732111,31,8.63,8,2003
1778,MidSnake_1778,09-2003,16.53,9.98,12.65604167,0.472583032,2,6.4,9,2003
1779,MidSnake_1779,06-2003,19.54,6.28,12.36563596,1.653063729,19,9.36,6,2003
1779,MidSnake_1779,07-2003,22,9.52,15.64032258,1.32008988,31,9.73,7,2003
1779,MidSnake_1779,08-2003,20.51,9.98,14.82429435,0.852690129,31,7.86,8,2003
1779,MidSnake_1779,09-2003,17.29,10.76,13.43666667,0.505286721,2,6.38,9,2003
1780,MidSnake_1780,06-2003,19.67,6.84,13.0070614,1.647996931,19,9.08,6,2003
1780,MidSnake_1780,07-2003,22.28,9.93,16.29207661,1.36316624,31,9.45,7,2003
1780,MidSnake_1780,08-2003,21.12,10.55,15.4974328,0.893863154,31,8.03,8,2003
1780,MidSnake_1780,09-2003,17.88,11.17,14.055,0.505286721,2,6.41,9,2003
1781,MidSnake_1781,06-2003,20.39,7.34,13.46913377,1.637885962,19,9.13,6,2003
1781,MidSnake_1781,07-2003,23.73,10.44,16.83110887,1.397455882,31,10.17,7,2003
1781,MidSnake_1781,08-2003,22.04,10.91,16.04699597,0.918707312,31,8.81,8,2003
1781,MidSnake_1781,09-2003,19.1,11.68,14.55927083,0.508085685,2,7.27,9,2003
1782,MidSnake_1782,06-2003,20.57,7.51,13.63764254,1.635580746,19,9.15,6,2003
1782,MidSnake_1782,07-2003,23.75,10.6,16.98394489,1.390359693,31,9.86,7,2003
1782,MidSnake_1782,08-2003,22.39,11.07,16.24370296,0.923115389,31,8.9,8,2003
1782,MidSnake_1782,09-2003,19.27,11.84,14.74197917,0.502487756,2,7.27,9,2003
1783,MidSnake_1783,06-2003,15.22,5.11,9.670744048,1.501344095,14,6.85,6,2003
1783,MidSnake_1783,07-2003,15.22,7.45,11.34153898,0.755655769,31,6.67,7,2003
1783,MidSnake_1783,08-2003,14.11,7.76,10.81647177,0.472294892,31,5.13,8,2003
1783,MidSnake_1783,09-2003,12.88,4.02,8.153735119,1.472845016,28,4.66,9,2003
1784,MidSnake_1784,06-2003,15.66,5.23,9.865877976,1.548577695,14,7.16,6,2003
1784,MidSnake_1784,07-2003,15.97,7.57,11.62903898,0.811970413,31,7.15,7,2003
1784,MidSnake_1784,08-2003,15.02,7.88,11.11252688,0.499584781,31,5.9,8,2003
1784,MidSnake_1784,09-2003,13.46,3.98,8.331860119,1.540993249,28,4.97,9,2003
1785,MidSnake_1785,06-2003,16.09,4.79,9.977559524,1.747747689,14,7.59,6,2003
1785,MidSnake_1785,07-2003,18.48,7.73,12.81872312,1.109196242,31,8.38,7,2003
1785,MidSnake_1785,08-2003,17.2,8.5,12.27620296,0.633466268,31,7.01,8,2003
1785,MidSnake_1785,09-2003,14.83,3.86,8.789761905,1.817420953,28,5.72,9,2003
1786,MidSnake_1786,06-2003,16.01,4.67,9.993080357,1.759437624,14,7.6,6,2003
1786,MidSnake_1786,07-2003,18.39,7.62,12.85330645,1.121424463,31,8.4,7,2003
1786,MidSnake_1786,08-2003,17.27,8.39,12.31125,0.641076273,31,7.33,8,2003
1786,MidSnake_1786,09-2003,14.9,3.74,8.800647321,1.828924475,28,6.04,9,2003
1787,MidSnake_1787,06-2003,16.37,4.74,10.14459821,1.802651647,14,7.9,6,2003
1787,MidSnake_1787,07-2003,18.92,7.68,13.06900538,1.159745321,31,8.71,7,2003
1787,MidSnake_1787,08-2003,17.79,8.45,12.50719758,0.678432265,31,7.61,8,2003
1787,MidSnake_1787,09-2003,15.11,3.63,8.867849702,1.899167352,28,6.04,9,2003
1788,MidSnake_1788,06-2003,16.84,4.87,10.40983631,1.820464875,14,8.1,6,2003
1788,MidSnake_1788,07-2003,19.58,7.82,13.33732527,1.172178255,31,9.05,7,2003
1788,MidSnake_1788,08-2003,18.13,8.59,12.75153898,0.700001826,31,7.81,8,2003
1788,MidSnake_1788,09-2003,15.42,3.78,9.060877976,1.909335022,28,6.21,9,2003
1789,MidSnake_1789,06-2003,17.09,4.82,10.49662202,1.863543456,14,8.25,6,2003
1789,MidSnake_1789,07-2003,19.82,7.76,13.49634409,1.201336519,31,9.36,7,2003
1789,MidSnake_1789,08-2003,18.37,8.53,12.85811828,0.735327061,31,7.98,8,2003
1789,MidSnake_1789,09-2003,15.67,3.72,9.047849702,1.96430242,28,6.53,9,2003
1790,MidSnake_1790,06-2003,17.24,4.93,10.62699405,1.879806117,14,8.54,6,2003
1790,MidSnake_1790,07-2003,20.16,7.89,13.65980511,1.21723504,31,9.55,7,2003
1790,MidSnake_1790,08-2003,18.53,8.51,13.02165995,0.754813509,31,8.29,8,2003
1790,MidSnake_1790,09-2003,15.98,3.68,9.159300595,1.988100022,28,6.54,9,2003
1791,MidSnake_1791,06-2003,17.48,4.88,10.67598214,1.9328969,14,8.74,6,2003
1791,MidSnake_1791,07-2003,20.39,7.82,13.79548387,1.254078032,31,9.69,7,2003
1791,MidSnake_1791,08-2003,18.76,8.43,13.1134543,0.795048056,31,8.58,8,2003
1791,MidSnake_1791,09-2003,15.89,3.46,9.105290179,2.053947869,28,6.68,9,2003
1792,MidSnake_1792,06-2003,17.5,4.86,10.49131944,1.629704073,21,8.75,6,2003
1792,MidSnake_1792,07-2003,20.25,7.82,13.82397849,1.258098914,31,9.72,7,2003
1792,MidSnake_1792,08-2003,18.79,8.44,13.13796371,0.798757243,31,8.61,8,2003
1792,MidSnake_1792,09-2003,15.91,3.45,9.115848214,2.063142037,28,6.7,9,2003
1793,MidSnake_1793,06-2003,19.92,5.65,11.53725694,1.944947682,12,10.61,6,2003
1793,MidSnake_1793,07-2003,22.22,8.76,15.13481183,1.273968219,31,11.05,7,2003
1793,MidSnake_1793,08-2003,21.06,9.84,14.60663306,0.733647435,31,9.95,8,2003
1793,MidSnake_1793,09-2003,18.95,4.4,10.35772222,1.976864438,30,8.52,9,2003
1793,MidSnake_1793,10-2003,14.64,7.52,10.24005208,0.403421291,4,6.19,10,2003
1794,MidSnake_1794,06-2003,20.12,5.51,11.70734375,1.985448414,12,10.79,6,2003
1794,MidSnake_1794,07-2003,22.61,8.77,15.40288306,1.328252988,31,11.24,7,2003
1794,MidSnake_1794,08-2003,21.6,9.86,14.87413978,0.769830783,31,10.19,8,2003
1794,MidSnake_1794,09-2003,19.48,4.42,10.52408333,2.013186698,30,9.32,9,2003
1794,MidSnake_1794,10-2003,15.31,7.38,10.39052083,0.41376799,4,6.98,10,2003
1795,MidSnake_1795,06-2003,20.6,5.63,11.89671875,1.976276512,12,11.14,6,2003
1795,MidSnake_1795,07-2003,23.28,8.89,15.67266129,1.37075213,31,11.76,7,2003
1795,MidSnake_1795,08-2003,22.09,9.83,15.09511425,0.800548526,31,10.55,8,2003
1795,MidSnake_1795,09-2003,19.95,4.38,10.61206944,2.046915998,30,9.82,9,2003
1795,MidSnake_1795,10-2003,15.45,7.35,10.42479167,0.420734621,4,7.47,10,2003
1796,MidSnake_1796,06-2003,22.09,5.91,12.52189236,2.062042847,12,12.36,6,2003
1796,MidSnake_1796,07-2003,24.98,9.13,16.39885081,1.408145549,31,13.03,7,2003
1796,MidSnake_1796,08-2003,23.77,9.91,15.72593414,0.86512489,31,12.16,8,2003
1796,MidSnake_1796,09-2003,21.43,4.35,11.14647222,2.087866881,30,10.99,9,2003
1796,MidSnake_1796,10-2003,16.43,7.6,10.95817708,0.448404365,4,8.67,10,2003
1797,MidSnake_1797,06-2003,21.86,6.07,12.61741319,2.035877506,12,11.63,6,2003
1797,MidSnake_1797,07-2003,24.58,9.32,16.43134409,1.391697352,31,12.61,7,2003
1797,MidSnake_1797,08-2003,23.21,10.26,15.7380914,0.85011664,31,11.4,8,2003
1797,MidSnake_1797,09-2003,20.22,4.82,11.18661806,2.060025325,30,9.8,9,2003
1797,MidSnake_1797,10-2003,15.87,7.93,10.97588542,0.422324893,4,7.94,10,2003
1798,MidSnake_1798,06-2003,22.7,6.25,13.14319444,2.094237116,12,12.42,6,2003
1798,MidSnake_1798,07-2003,25.62,9.51,16.97905242,1.434112693,31,13.13,7,2003
1798,MidSnake_1798,08-2003,23.89,10.28,16.15401882,0.916611133,31,11.85,8,2003
1798,MidSnake_1798,09-2003,21.03,4.53,11.36456944,2.190528086,30,10.41,9,2003
1798,MidSnake_1798,10-2003,16.04,7.8,11.24390625,0.471037824,4,8.08,10,2003
1799,MidSnake_1799,06-2003,22.83,6.21,13.24088542,2.127756659,12,12.59,6,2003
1799,MidSnake_1799,07-2003,25.93,9.62,17.09731183,1.465496997,31,13.29,7,2003
1799,MidSnake_1799,08-2003,24.2,10.24,16.23127688,0.949152035,31,11.84,8,2003
1799,MidSnake_1799,09-2003,20.67,4.34,11.32320139,2.265711967,30,9.8,9,2003
1799,MidSnake_1799,10-2003,15.53,7.77,11.2625,0.486429053,4,7.61,10,2003
1800,MidSnake_1800,06-2003,23.03,6.12,13.25213542,2.149997844,12,12.72,6,2003
1800,MidSnake_1800,07-2003,25.79,9.52,17.11614247,1.470815846,31,13.28,7,2003
1800,MidSnake_1800,08-2003,24.06,10.14,16.18999328,0.965302596,31,11.44,8,2003
1800,MidSnake_1800,09-2003,20.37,4.26,11.20500694,2.3070896,30,9.46,9,2003
1800,MidSnake_1800,10-2003,15.42,7.67,11.19286458,0.517476275,4,7.27,10,2003
1801,MidSnake_1801,06-2003,23.3,6.24,13.42854167,2.188395544,12,12.87,6,2003
1801,MidSnake_1801,07-2003,26.23,9.63,17.29575269,1.47965223,31,13.94,7,2003
1801,MidSnake_1801,08-2003,24.5,10.1,16.28397177,1.006900809,31,12.29,8,2003
1801,MidSnake_1801,09-2003,20.81,4.07,11.18198611,2.368820322,30,9.94,9,2003
1801,MidSnake_1801,10-2003,15.52,7.63,11.20697917,0.549949874,4,6.95,10,2003
1802,MidSnake_1802,06-2003,23.57,6.44,13.67055556,2.214040687,12,13.07,6,2003
1802,MidSnake_1802,07-2003,26.33,9.7,17.52293011,1.494929835,31,13.99,7,2003
1802,MidSnake_1802,08-2003,24.77,10.16,16.48487903,1.031467212,31,12.17,8,2003
1802,MidSnake_1802,09-2003,20.9,4.27,11.31376389,2.412486782,30,9.96,9,2003
1802,MidSnake_1802,10-2003,15.92,7.53,11.39364583,0.598014425,4,6.98,10,2003
1803,MidSnake_1803,06-2003,23.49,8.06,15.24465278,1.64086046,6,12.47,6,2003
1803,MidSnake_1803,07-2003,26.62,10.54,18.365625,1.496676313,31,13.12,7,2003
1803,MidSnake_1803,08-2003,25.05,11.78,17.55775538,0.969265642,31,10.95,8,2003
1803,MidSnake_1803,09-2003,21.48,5.58,12.20911458,2.369797896,28,9.34,9,2003
1804,MidSnake_1804,06-2003,22.66,8.56,15.32319444,1.417954731,6,11.81,6,2003
1804,MidSnake_1804,07-2003,24.71,10.88,17.67660618,1.139373282,31,11.71,7,2003
1804,MidSnake_1804,08-2003,23.33,11.65,16.84174731,0.801300415,31,9.67,8,2003
1804,MidSnake_1804,09-2003,20.67,6.39,12.28227679,2.052072324,28,8.55,9,2003
1805,MidSnake_1805,06-2003,22.76,8.38,15.27270833,1.441076842,6,12.1,6,2003
1805,MidSnake_1805,07-2003,25.33,10.54,17.68883737,1.183215107,31,12.01,7,2003
1805,MidSnake_1805,08-2003,23.95,11.46,16.84754704,0.843713747,31,10.63,8,2003
1805,MidSnake_1805,09-2003,21.1,5.91,12.17805804,2.092279838,28,9.18,9,2003
1806,MidSnake_1806,06-2003,22.83,8.53,15.35114583,1.427486529,6,12,6,2003
1806,MidSnake_1806,07-2003,25.76,10.71,17.82668011,1.241198618,31,12.24,7,2003
1806,MidSnake_1806,08-2003,24.2,11.64,17.05882392,0.883554341,31,10.7,8,2003
1806,MidSnake_1806,09-2003,21.49,6.06,12.4252381,2.075091118,28,9.54,9,2003
1807,MidSnake_1807,06-2003,21.99,8.58,15.0221875,1.371894826,6,11.46,6,2003
1807,MidSnake_1807,07-2003,24.18,10.59,17.19091398,1.139108042,31,11.15,7,2003
1807,MidSnake_1807,08-2003,22.66,11.21,16.26161962,0.829056375,31,9.45,8,2003
1807,MidSnake_1807,09-2003,19.71,5.96,11.85261905,2.026612807,28,8.04,9,2003
1808,MidSnake_1808,06-2003,21.6,8.67,15.01670139,1.338298317,6,10.99,6,2003
1808,MidSnake_1808,07-2003,23.27,10.68,17.03637769,1.071646853,31,10.34,7,2003
1808,MidSnake_1808,08-2003,21.93,11.45,16.04632392,0.799229,31,8.62,8,2003
1808,MidSnake_1808,09-2003,18.99,6.2,11.76569196,1.982206443,28,7.23,9,2003
1809,MidSnake_1809,06-2003,21.43,8.8,14.95371528,1.338928692,6,10.68,6,2003
1809,MidSnake_1809,07-2003,23.09,10.97,17.13184812,1.118862563,31,9.88,7,2003
1809,MidSnake_1809,08-2003,21.59,11.74,16.19541667,0.792147438,31,7.53,8,2003
1809,MidSnake_1809,09-2003,18.5,6.48,11.5383631,2.138019692,28,6.29,9,2003
1810,MidSnake_1810,06-2003,20.81,8.41,14.49154762,1.521974785,7,9.87,6,2003
1810,MidSnake_1810,07-2003,22.47,11.19,17.12060484,1.15074913,31,8.85,7,2003
1810,MidSnake_1810,08-2003,21.14,12.57,16.40280242,0.762997204,31,6.4,8,2003
1810,MidSnake_1810,09-2003,18.07,7.17,11.66701637,2.160700112,28,5.34,9,2003
1811,MidSnake_1811,06-2003,21.42,8.79,14.81011905,1.572754673,7,10.06,6,2003
1811,MidSnake_1811,07-2003,23.76,11.58,17.70409274,1.256431603,31,9.42,7,2003
1811,MidSnake_1811,08-2003,22.58,12.82,17.1563172,0.842806215,31,7.27,8,2003
1811,MidSnake_1811,09-2003,19.63,7.41,12.11470982,2.245830088,28,6.5,9,2003
1812,MidSnake_1812,06-2003,21.84,8.88,15.08877976,1.613870463,7,10.06,6,2003
1812,MidSnake_1812,07-2003,24.38,11.83,18.08782258,1.30142713,31,9.93,7,2003
1812,MidSnake_1812,08-2003,23.01,12.76,17.45816532,0.899414305,31,7.77,8,2003
1812,MidSnake_1812,09-2003,19.71,7.19,12.14122768,2.36807286,28,6.64,9,2003
1813,MidSnake_1813,06-2003,10.28,5.16,7.797326389,0.761640812,6,3.26,6,2003
1813,MidSnake_1813,07-2003,12.14,6.41,9.359341398,0.988362806,31,3.41,7,2003
1813,MidSnake_1813,08-2003,11.67,7.18,9.316821237,0.468434511,31,2.79,8,2003
1813,MidSnake_1813,09-2003,10.59,2.97,6.807652778,1.574451777,30,2.82,9,2003
1813,MidSnake_1813,10-2003,8.73,6.09,7.377708333,0.432095488,4,2.48,10,2003
1814,MidSnake_1814,06-2003,13.44,5.39,9.21577381,1.287269536,7,5.26,6,2003
1814,MidSnake_1814,07-2003,15.47,7.41,11.37689516,1.139803543,31,5.56,7,2003
1814,MidSnake_1814,08-2003,14.68,7.88,11.05514113,0.639132187,31,4.8,8,2003
1814,MidSnake_1814,09-2003,12.82,3.21,7.890645833,1.845817014,30,4.05,9,2003
1814,MidSnake_1814,10-2003,10.34,6.64,8.474208333,0.399916153,5,3.4,10,2003
1815,MidSnake_1815,06-2003,14.07,5.43,9.566577381,1.337364035,7,5.87,6,2003
1815,MidSnake_1815,07-2003,16.12,7.44,11.68624328,1.091126665,31,6.17,7,2003
1815,MidSnake_1815,08-2003,14.86,7.91,11.21998656,0.671742129,31,5.4,8,2003
1815,MidSnake_1815,09-2003,13,3.4,7.937006944,1.83640297,30,3.88,9,2003
1815,MidSnake_1815,10-2003,10.37,6.51,8.45921875,0.46004618,4,3.24,10,2003
1816,MidSnake_1816,06-1994,15.8,4.1,9.940433333,2.043534536,25,6.2,6,1994
1816,MidSnake_1816,07-1994,18.6,6.7,13.16236559,2.041013944,31,5.8,7,1994
1816,MidSnake_1816,08-1994,18.6,7.7,12.81505376,1.658591073,31,5.8,8,1994
1816,MidSnake_1816,09-1994,13.7,5,9.186666667,1.022262535,30,5.2,9,1994
1816,MidSnake_1816,10-1994,10.5,3.9,6.762222222,2.113420959,3,3.1,10,1994
1817,MidSnake_1817,06-1994,17,3.3,9.098171429,2.045269027,25,9.4,6,1994
1817,MidSnake_1817,07-1994,19,5.8,11.88119816,1.578493038,31,8.9,7,1994
1817,MidSnake_1817,08-1994,18.3,7.4,11.52258065,1.134989218,31,7.6,8,1994
1817,MidSnake_1817,09-1994,13.7,6.4,10.08833333,0.982504359,4,5.3,9,1994
1818,MidSnake_1818,06-1994,22.6,6.4,14.3491954,2.533026556,29,9.2,6,1994
1818,MidSnake_1818,07-1994,26.2,11.1,18.44602151,2.120111356,31,10.4,7,1994
1818,MidSnake_1818,08-1994,26,11.2,17.83204301,1.787989907,31,10,8,1994
1818,MidSnake_1818,09-1994,19.8,8.3,12.806,1.304151168,30,8.5,9,1994
1818,MidSnake_1818,10-1994,15.3,1.6,6.770322581,2.032223259,31,5.9,10,1994
1818,MidSnake_1818,11-1994,5.5,1.4,3.45,1.550920873,2,2.3,11,1994
1819,MidSnake_1819,07-1994,17.7,7.5,12.99369341,1.792858399,26,5.3,7,1994
1819,MidSnake_1819,08-1994,17.4,8.1,12.25564516,1.600664832,31,4.7,8,1994
1819,MidSnake_1819,09-1994,12.4,5.4,8.744333333,0.774921279,30,3.6,9,1994
1819,MidSnake_1819,10-1994,10,0.6,4.0676,1.85767054,25,3,10,1994
1820,MidSnake_1820,06-1994,27.5,4.7,15.36777778,3.25288841,18,17.3,6,1994
1820,MidSnake_1820,07-1994,30.6,8.6,19.0421562,2.239562046,31,16.7,7,1994
1820,MidSnake_1820,08-1994,30,9.2,17.88596774,2.027419304,31,16.2,8,1994
1820,MidSnake_1820,09-1994,22.6,6,12.55833333,1.264838366,30,14.3,9,1994
1820,MidSnake_1820,10-1994,17.2,-0.2,6.804318182,2.029596075,22,10.8,10,1994
1821,MidSnake_1821,06-1994,12,4.1,8.435789474,1.641445216,19,4.2,6,1994
1821,MidSnake_1821,07-1994,16.4,6.2,10.97016129,2.025772068,31,3.6,7,1994
1821,MidSnake_1821,08-1994,16.1,7.8,11.44435484,1.533289352,31,4.4,8,1994
1821,MidSnake_1821,09-1994,12.4,5.2,8.114333333,0.840915689,30,4.2,9,1994
1821,MidSnake_1821,10-1994,9.1,0.6,3.809772727,1.611665419,22,2.9,10,1994
1822,MidSnake_1822,06-1994,21.9,3.5,11.8075,2.881844921,18,12.9,6,1994
1822,MidSnake_1822,07-1994,27.1,7.1,15.92397284,2.381558108,31,14.1,7,1994
1822,MidSnake_1822,08-1994,22.3,8.5,14.42967742,1.656169745,31,8.9,8,1994
1822,MidSnake_1822,09-1994,17.5,5.4,10.73216667,0.906692248,30,9.8,9,1994
1822,MidSnake_1822,10-1994,15,0.5,5.375681818,2.154011372,22,7.9,10,1994
1823,MidSnake_1823,06-1994,21.9,5.2,12.88861111,2.574860251,18,12.7,6,1994
1823,MidSnake_1823,07-1994,25.4,7.5,16.31612903,2.091548752,31,13,7,1994
1823,MidSnake_1823,08-1994,25,8.3,15.34306452,1.870963957,31,12.1,8,1994
1823,MidSnake_1823,09-1994,18,5.5,10.70116667,1.033331308,30,10,9,1994
1823,MidSnake_1823,10-1994,13.8,0.8,5.776590909,1.719063551,22,6.6,10,1994
1824,MidSnake_1824,06-1994,19.6,5.2,11.75166667,2.168305112,18,10.9,6,1994
1824,MidSnake_1824,07-1994,21.1,7.2,14.25517921,1.715616851,31,9.8,7,1994
1824,MidSnake_1824,08-1994,20.6,8,13.53677419,1.519060866,31,9,8,1994
1824,MidSnake_1824,09-1994,15.3,6,9.969666667,0.861972411,30,7,9,1994
1824,MidSnake_1824,10-1994,11.9,1.7,5.970909091,1.481217836,22,4.9,10,1994
1825,MidSnake_1825,05-1994,8.4,3.2,5.011972789,0.669185911,7,4.8,5,1994
1825,MidSnake_1825,06-1994,9.4,2.7,5.590666667,0.929609319,30,4.9,6,1994
1825,MidSnake_1825,07-1994,11.5,3.9,7.662380952,1.32349628,31,3.9,7,1994
1825,MidSnake_1825,08-1994,11.7,6,8.552473118,0.7457966,31,3.6,8,1994
1825,MidSnake_1825,09-1994,9.2,4.7,7.161333333,0.860676736,5,3.4,9,1994
1826,MidSnake_1826,05-1994,10.6,5,7.725138889,1.259692469,6,3.5,5,1994
1826,MidSnake_1826,06-1994,14,3.9,9.147333333,1.923779287,30,4.5,6,1994
1826,MidSnake_1826,07-1994,17.8,7.7,13.19032258,2.149277804,31,4.1,7,1994
1826,MidSnake_1826,08-1994,17.8,9.8,13.49741935,1.523507335,31,3.7,8,1994
1826,MidSnake_1826,09-1994,13.2,7.4,10.00733333,0.770614225,30,2.9,9,1994
1826,MidSnake_1826,10-1994,10.8,0.9,5.074193548,1.866781538,31,2.8,10,1994
1827,MidSnake_1827,06-1994,18.6,5.5,12.22492754,2.116539216,23,7.6,6,1994
1827,MidSnake_1827,07-1994,20.6,9.1,14.84516129,1.569513923,31,7.6,7,1994
1827,MidSnake_1827,08-1994,20.2,9.8,14.35758833,1.273704751,31,7.2,8,1994
1827,MidSnake_1827,09-1994,15.6,8,11.38888889,0.930744308,18,5.9,9,1994
1828,MidSnake_1828,06-1994,13.9,3,8.589365079,2.120747542,28,4.9,6,1994
1828,MidSnake_1828,07-1994,16.5,7.1,12.19462366,1.779553352,31,4.6,7,1994
1828,MidSnake_1828,08-1994,16.5,8.9,12.24344086,1.180150488,31,4.2,8,1994
1828,MidSnake_1828,09-1994,12.8,6.7,9.545517241,0.724820873,29,3.4,9,1994
1829,MidSnake_1829,06-1994,19.3,4.1,10.83836111,2.700476069,30,8.6,6,1994
1829,MidSnake_1829,07-1994,22.9,8.6,15.86494624,2.323367268,31,8.1,7,1994
