"","OBSPRED_ID","NoRWeST_ID","MonthYear","MonthlyMax","MonthlyMin","MonthlyMean","SD","Ndays","MaxDailyRange","SampleMonth","SampleYear","QAQC"
"6041",1032,"MidSnake_1032","May-11",12.44,"8.38",10.41643817,1.046456654,31,1.95,5,2011,1
"6042",1032,"MidSnake_1032","Jun-11",13.16,"11.05",12.05587847,0.269405538,30,1.73,6,2011,1
"6043",1032,"MidSnake_1032","Jul-11",13.88,"11.72",12.7133871,0.200131106,31,1.72,7,2011,0
"6044",1032,"MidSnake_1032","Aug-11",15.38,"12.5",13.88950605,0.475911145,31,1.72,8,2011,1
"6045",1032,"MidSnake_1032","Sep-11",17.38,"14.22",15.59098958,0.427686308,30,2.05,9,2011,1
"6046",1032,"MidSnake_1032","Oct-11",17.83,"4.33",12.52540659,3.721309898,31,3.84,10,2011,0
"6047",1032,"MidSnake_1032","Nov-11",7.72,"1.27",3.941458333,0.609372139,30,3.39,11,2011,0
"6048",1032,"MidSnake_1032","Dec-11",4.5,"-0.38",1.133934812,0.927737356,31,2.12,12,2011,1
"6049",1033,"MidSnake_1033","Aug-95",11.69,"5.81",8.13245977,0.355504341,29,4.95,8,1995,1
"6050",1034,"MidSnake_1034","Jul-95",6.43,"5.97",6.068666667,0.057511352,4,0.46,7,1995,0
"6051",1034,"MidSnake_1034","Aug-95",6.9,"5.81",6.358580645,0.237956345,31,0.47,8,1995,1
"6052",1034,"MidSnake_1034","Sep-95",7.67,"6.12",6.766955556,0.106608128,30,1.39,9,1995,0
"6053",1034,"MidSnake_1034","Oct-95",7.36,"6.28",6.724074074,0.096218403,18,0.78,10,1995,1
"6054",1035,"MidSnake_1035","Jul-95",16.7,"7.98",12.09966667,1.10608693,4,6.98,7,1995,1
"6055",1035,"MidSnake_1035","Aug-95",17.5,"6.43",11.76832258,1.036761794,31,8.39,8,1995,1
"6056",1035,"MidSnake_1035","Sep-95",16.38,"3.93",9.681466667,1.900671988,30,8.25,9,1995,1
"6057",1035,"MidSnake_1035","Oct-95",9.06,"1.4",4.909037037,0.84419182,18,5.65,10,1995,1
"6058",1036,"MidSnake_1036","Jul-95",10.61,"5.18",7.950166667,1.050754561,4,3.71,7,1995,1
"6059",1036,"MidSnake_1036","Aug-95",10.77,"3.78",7.418580645,1.00499487,31,3.89,8,1995,0
"6060",1036,"MidSnake_1036","Sep-95",9.84,"2.2",6.042911111,1.463741278,30,3.41,9,1995,0
"6061",1036,"MidSnake_1036","Oct-95",5.18,"0.44",2.778925926,0.79708443,18,2.53,10,1995,1
"6062",1037,"MidSnake_1037","Jul-95",12.47,"5.03",8.028,0.821966747,4,6.04,7,1995,0
"6063",1037,"MidSnake_1037","Aug-95",12.78,"3.93",7.771397849,0.782098949,31,6.53,8,1995,1
"6064",1037,"MidSnake_1037","Sep-95",11.69,"2.68",6.662955556,1.225645823,30,5.89,9,1995,1
"6065",1037,"MidSnake_1037","Oct-95",6.74,"1.24",3.878431373,0.77466774,17,4.07,10,1995,0
"6066",1038,"MidSnake_1038","Jul-95",11.85,"5.03",8.335,1.156824453,4,4.81,7,1995,1
"6067",1038,"MidSnake_1038","Aug-95",15.12,"3.47",8.841612903,0.983816586,31,8.54,8,1995,1
"6068",1038,"MidSnake_1038","Sep-95",12.63,"1.4",6.896422222,1.67741534,30,7.6,9,1995,1
"6069",1038,"MidSnake_1038","Oct-95",6.43,"-0.03",2.825666667,0.786425952,16,4.59,10,1995,0
"6070",1039,"MidSnake_1039","Jul-95",12.63,"5.97",9.2815,0.952654828,4,4.8,7,1995,0
"6071",1039,"MidSnake_1039","Aug-95",12.63,"4.56",8.466967742,0.967310343,31,5.12,8,1995,0
"6072",1039,"MidSnake_1039","Sep-95",11.07,"2.68",6.784711111,1.39556249,30,4.49,9,1995,1
"6073",1039,"MidSnake_1039","Oct-95",5.81,"1.24",3.639583333,0.709899727,16,2.98,10,1995,1
"6074",1040,"MidSnake_1040","Jul-95",12.63,"5.97",9.2815,0.952654828,4,4.8,7,1995,0
"6075",1040,"MidSnake_1040","Aug-95",12.63,"4.56",8.466967742,0.967310343,31,5.12,8,1995,1
"6076",1040,"MidSnake_1040","Sep-95",11.07,"2.68",6.784711111,1.39556249,30,4.49,9,1995,0
"6077",1041,"MidSnake_1041","Jul-96",12.32,"5.34",9.083875,0.712666156,16,5.26,7,1996,0
"6078",1041,"MidSnake_1041","Aug-96",12.78,"5.49",9.226322581,0.789927608,31,5.41,8,1996,0
"6079",1041,"MidSnake_1041","Sep-96",10.92,"4.4",7.8188,0.650544524,10,4.97,9,1996,1
"6080",1042,"MidSnake_1042","Jul-96",11.69,"5.03",8.563,0.669790415,16,5.12,7,1996,1
"6081",1042,"MidSnake_1042","Aug-96",12.16,"5.18",8.731677419,0.752549993,31,5.42,8,1996,1
"6082",1042,"MidSnake_1042","Sep-96",10.31,"4.09",7.3656,0.620436979,10,4.81,9,1996,1
"6083",1043,"MidSnake_1043","Jul-96",10.63,"4.59",7.924,0.665391714,16,4.48,7,1996,1
"6084",1043,"MidSnake_1043","Aug-96",11.42,"4.74",8.151870968,0.722949502,31,4.34,8,1996,1
"6085",1043,"MidSnake_1043","Sep-96",9.38,"3.81",6.9244,0.587703478,10,4.03,9,1996,1
"6086",1044,"MidSnake_1044","Jul-96",12.78,"3.93",8.150343407,0.588938644,13,7.29,7,1996,1
"6087",1044,"MidSnake_1044","Aug-96",12.94,"3.93",7.89046659,0.80897771,31,6.98,8,1996,1
"6088",1044,"MidSnake_1044","Sep-96",10.31,"2.52",6.22225,0.653408147,10,6.22,9,1996,1
"6089",1045,"MidSnake_1045","Jul-96",11.54,"4.24",8.025137363,0.888351187,13,5.43,7,1996,1
"6090",1045,"MidSnake_1045","Aug-96",12.01,"4.56",8.23124424,0.782338828,31,5.13,8,1996,1
"6091",1045,"MidSnake_1045","Sep-96",9.84,"3.93",6.862589286,0.618810522,10,4.51,9,1996,1
"6092",1046,"MidSnake_1046","Jul-96",13.28,"4.91",9.448142857,0.934191041,14,6.05,7,1996,1
"6093",1046,"MidSnake_1046","Aug-96",14.07,"4.91",9.398387097,1.139588747,31,6.04,8,1996,0
"6094",1046,"MidSnake_1046","Sep-96",10.49,"3.48",7.13075,0.945018783,8,5.11,9,1996,1
"6095",1047,"MidSnake_1047","Jul-96",11.27,"4.28",8.236714286,0.836767997,14,4.96,7,1996,0
"6096",1047,"MidSnake_1047","Aug-96",11.89,"4.28",8.288629032,1.021275085,31,5.27,8,1996,1
"6097",1047,"MidSnake_1047","Sep-96",10.63,"4.59",7.589777778,0.830548476,18,3.58,9,1996,1
"6098",1050,"MidSnake_1050","Jul-96",19.59,"8.13",14.84964901,2.213274158,29,5.82,7,1996,0
"6099",1050,"MidSnake_1050","Aug-96",14.96,"6.12",9.365743088,0.724515352,31,5.59,8,1996,1
"6100",1050,"MidSnake_1050","Sep-96",14.64,"5.81",10.38609127,1.578626626,18,5.74,9,1996,1
"6101",1051,"MidSnake_1051","Jul-96",20.08,"7.37",14.228633,2.693707503,29,6.06,7,1996,0
"6102",1051,"MidSnake_1051","Aug-96",12.32,"5.97",8.317989631,0.601817026,31,5.11,8,1996,1
"6103",1051,"MidSnake_1051","Sep-96",12.94,"5.34",9.280575397,1.352611263,18,3.71,9,1996,0
"6104",1052,"MidSnake_1052","Jul-96",9.53,"5.81",6.726734694,1.212221708,7,1.07,7,1996,1
"6105",1052,"MidSnake_1052","Aug-96",7.67,"5.81",6.162914747,0.192718918,31,1.4,8,1996,1
"6106",1052,"MidSnake_1052","Sep-96",7.52,"5.97",6.517256494,0.139506813,11,1.55,9,1996,1
"6107",1053,"MidSnake_1053","Jul-96",16.86,"7.21",11.88400162,1.058713446,22,6.82,7,1996,1
"6108",1053,"MidSnake_1053","Aug-96",18.31,"7.37",12.36354263,1.165130173,31,8.23,8,1996,0
"6109",1053,"MidSnake_1053","Sep-96",15.12,"5.03",10.1736526,1.12138315,11,7.9,9,1996,0
"6110",1054,"MidSnake_1054","Jul-96",10.31,"4.72",7.189083851,0.403307527,23,4.5,7,1996,1
"6111",1054,"MidSnake_1054","Aug-96",10.15,"4.56",6.733991935,0.409548546,31,4.65,8,1996,1
"6112",1054,"MidSnake_1054","Sep-96",9.53,"3.93",6.062535714,0.429266407,10,4.66,9,1996,1
"6113",1055,"MidSnake_1055","Jul-96",10.62,"4.4",7.829022109,0.697081541,21,4.04,7,1996,1
"6114",1055,"MidSnake_1055","Aug-96",11.23,"4.56",8.060028802,0.997912521,31,4.03,8,1996,0
"6115",1055,"MidSnake_1055","Sep-96",8.44,"2.99",6.203892857,0.849780391,10,3.57,9,1996,1
"6116",1056,"MidSnake_1056","Jul-96",8.13,"4.24",6.293979592,0.442482103,21,2.66,7,1996,1
"6117",1056,"MidSnake_1056","Aug-96",8.6,"4.24",6.498352535,0.624267279,31,2.5,8,1996,0
"6118",1056,"MidSnake_1056","Sep-96",7.06,"3.15",5.456517857,0.573312292,10,2.34,9,1996,0
"6119",1057,"MidSnake_1057","Jul-96",11.69,"4.56",8.378226601,0.911943432,29,4.65,7,1996,1
"6120",1057,"MidSnake_1057","Aug-96",11.85,"4.87",8.62203341,1.130317461,31,3.88,8,1996,1
"6121",1057,"MidSnake_1057","Sep-96",9.22,"3.15",6.840785714,1.064861179,15,3.57,9,1996,1
"6122",1058,"MidSnake_1058","Jul-96",9.84,"3.31",6.785482143,0.795916119,30,4.98,7,1996,1
"6123",1058,"MidSnake_1058","Aug-96",9.84,"4.09",7.0703053,0.896358919,31,4.04,8,1996,0
"6124",1058,"MidSnake_1058","Sep-96",7.83,"2.68",5.653191964,0.948446709,16,2.96,9,1996,1
"6125",1059,"MidSnake_1059","Jul-96",10.15,"4.24",7.092619048,0.634049366,21,4.66,7,1996,1
"6126",1059,"MidSnake_1059","Aug-96",10.62,"4.72",7.53500576,0.665409731,31,4.03,8,1996,1
"6127",1059,"MidSnake_1059","Sep-96",8.75,"3.93",6.372625,0.531035394,10,3.57,9,1996,1
"6128",1060,"MidSnake_1060","Jul-96",10.15,"3.47",6.568333333,0.89557869,21,4.98,7,1996,0
"6129",1060,"MidSnake_1060","Aug-96",10.46,"3.93",7.452252304,0.897271389,31,4.5,8,1996,1
"6130",1060,"MidSnake_1060","Sep-96",7.83,"2.68",5.889839286,0.761295373,10,3.13,9,1996,0
"6131",1061,"MidSnake_1061","Jul-96",15.57,"10.59",13.09991667,0.328840957,6,4.82,7,1996,0
"6132",1061,"MidSnake_1061","Aug-96",16.04,"7.19",11.3551828,1.383308633,31,4.64,8,1996,1
"6133",1061,"MidSnake_1061","Sep-96",12.29,"4.38",8.733490741,1.478790905,18,4.34,9,1996,1
"6134",1062,"MidSnake_1062","Jul-96",15.43,"6.74",11.16194581,0.950475207,29,5.27,7,1996,0
"6135",1062,"MidSnake_1062","Aug-96",15.91,"6.74",10.9968606,1.323699628,31,5.42,8,1996,0
"6136",1062,"MidSnake_1062","Sep-96",12.01,"4.09",8.383551587,1.472469117,18,4.81,9,1996,1
"6137",1063,"MidSnake_1063","Jul-96",13.09,"5.81",9.545369458,0.842421035,29,4.5,7,1996,1
"6138",1063,"MidSnake_1063","Aug-96",13.09,"5.49",9.425835253,1.179353787,31,4.03,8,1996,1
"6139",1063,"MidSnake_1063","Sep-96",10.31,"3.62",7.174960317,1.383016746,18,3.28,9,1996,1
"6140",1064,"MidSnake_1064","Jul-96",9.93,"6.52",8.050416667,0.097227182,2,3.41,7,1996,1
"6141",1064,"MidSnake_1064","Aug-96",11.63,"4.02",7.503016129,0.909707801,31,4.81,8,1996,1
"6142",1064,"MidSnake_1064","Sep-96",9.46,"2.77",5.932754902,1.09216722,17,4.06,9,1996,1
"6143",1065,"MidSnake_1065","Jun-96",10.15,"4.09",5.924732143,0.422256363,4,5.59,6,1996,1
"6144",1065,"MidSnake_1065","Jul-96",12.16,"4.56",8.153427419,0.8067957,31,5.9,7,1996,0
"6145",1065,"MidSnake_1065","Aug-96",12.47,"5.03",8.637603687,0.84662604,31,6.05,8,1996,0
"6146",1065,"MidSnake_1065","Sep-96",10.31,"3.62",6.84075,0.715182279,10,4.97,9,1996,0
"6147",1066,"MidSnake_1066","Jun-96",9.06,"3.93",5.4884375,0.400111362,4,4.82,6,1996,1
"6148",1066,"MidSnake_1066","Jul-96",10.46,"4.4",7.622718894,0.698159264,31,5.13,7,1996,1
"6149",1066,"MidSnake_1066","Aug-96",10.77,"4.72",7.851077189,0.771934952,31,4.35,8,1996,0
"6150",1066,"MidSnake_1066","Sep-96",8.91,"3.62",6.412571429,0.643783153,10,3.73,9,1996,0
"6151",1067,"MidSnake_1067","Jul-96",9.53,"3.31",6.124451531,0.574519513,28,4.65,7,1996,1
"6152",1067,"MidSnake_1067","Aug-96",9.53,"3.62",6.245506912,0.505821768,31,4.35,8,1996,0
"6153",1067,"MidSnake_1067","Sep-96",7.83,"3.47",5.316535714,0.396421307,10,3.43,9,1996,1
"6154",1068,"MidSnake_1068","Jul-96",9.37,"2.68",5.937071429,1.005891122,30,4.22,7,1996,1
"6155",1068,"MidSnake_1068","Aug-96",9.53,"3.93",6.771589862,0.676040145,31,3.41,8,1996,0
"6156",1068,"MidSnake_1068","Sep-96",7.67,"3.15",5.652821429,0.639621142,10,2.82,9,1996,0
"6157",1069,"MidSnake_1069","Jun-96",11.85,"3.15",6.330107143,0.772398237,5,7.77,6,1996,0
"6158",1069,"MidSnake_1069","Jul-96",15.12,"4.24",9.436307604,0.878143168,31,8.38,7,1996,1
"6159",1069,"MidSnake_1069","Aug-96",15.59,"4.72",9.729821429,1.172197389,31,8.38,8,1996,0
"6160",1069,"MidSnake_1069","Sep-96",11.85,"2.36",7.299408482,1.209839392,16,6.66,9,1996,1
"6161",1070,"MidSnake_1070","Jun-96",9.22,"2.84",5.156857143,0.523025969,5,6.07,6,1996,0
"6162",1070,"MidSnake_1070","Jul-96",11.69,"3.62",7.372701613,0.613917269,31,6.53,7,1996,1
"6163",1070,"MidSnake_1070","Aug-96",12.01,"3.62",7.317430876,0.852745068,31,6.36,8,1996,0
"6164",1070,"MidSnake_1070","Sep-96",9.06,"2.04",5.69796875,0.872994748,16,5.3,9,1996,1
"6165",1071,"MidSnake_1071","Jun-96",6.28,"2.36",3.529357143,0.320924322,5,3.44,6,1996,1
"6166",1071,"MidSnake_1071","Jul-96",9.22,"2.99",5.611491935,0.63896198,31,4.82,7,1996,0
"6167",1071,"MidSnake_1071","Aug-96",9.84,"3.31",6.281169355,0.712529545,31,4.67,8,1996,1
"6168",1071,"MidSnake_1071","Sep-96",7.83,"2.2",5.270904018,0.80279855,16,3.9,9,1996,1
"6169",1072,"MidSnake_1072","",14.33,"",9.639778912,NA,21,NA,7,1996,1
"6170",1072,"MidSnake_1072","",15.12,"",9.785771889,NA,31,NA,8,1996,1
"6171",1072,"MidSnake_1072","",10.92,"",7.511982143,NA,10,NA,9,1996,1
"6172",1073,"MidSnake_1073","",10.46,"",7.885501701,NA,21,NA,7,1996,1
"6173",1073,"MidSnake_1073","",10.77,"",7.879619816,NA,31,NA,8,1996,1
"6174",1073,"MidSnake_1073","",8.13,"",6.205285714,NA,10,NA,9,1996,0
"6175",1074,"MidSnake_1074","",10.31,"",7.109566327,NA,21,NA,7,1996,1
"6176",1074,"MidSnake_1074","",10.15,"",7.075800691,NA,31,NA,8,1996,1
"6177",1074,"MidSnake_1074","",7.98,"",5.771821429,NA,10,NA,9,1996,0
"6178",1075,"MidSnake_1075","",9.22,"",6.356428571,NA,21,NA,7,1996,0
"6179",1075,"MidSnake_1075","",8.91,"",6.402955069,NA,31,NA,8,1996,1
"6180",1075,"MidSnake_1075","",7.06,"",5.28656746,NA,9,NA,9,1996,1
"6181",1076,"MidSnake_1076","Jul-96",15.05,"9.78",11.95260417,0.043752232,2,5.27,7,1996,1
"6182",1076,"MidSnake_1076","Aug-96",15.68,"7.62",11.69887769,0.763670975,31,6.19,8,1996,1
"6183",1076,"MidSnake_1076","Sep-96",13.8,"6.22",10.42480556,0.831540611,15,6.02,9,1996,0
"6184",1077,"MidSnake_1077","Jul-96",12.63,"7.83",9.761866667,0.145886866,5,4.8,7,1996,0
"6185",1077,"MidSnake_1077","Aug-96",13.09,"5.18",8.93683871,0.864348729,31,5.26,8,1996,1
"6186",1077,"MidSnake_1077","Sep-96",10.46,"4.09",7.259066667,0.731497379,10,4.51,9,1996,1
"6187",1078,"MidSnake_1078","Jul-96",12.66,"7.84",9.875066667,0.147597501,5,4.82,7,1996,1
"6188",1078,"MidSnake_1078","Aug-96",13.14,"5.22",9.023505376,0.862631082,31,5.44,8,1996,1
"6189",1078,"MidSnake_1078","Sep-96",10.49,"4.13",7.313666667,0.73172546,10,4.34,9,1996,1
"6190",1079,"MidSnake_1079","Jul-96",18.95,"11.38",15.51752747,0.939265412,13,5.98,7,1996,1
"6191",1079,"MidSnake_1079","Aug-96",20.4,"11.23",15.76140553,1.254614438,31,6.62,8,1996,0
"6192",1079,"MidSnake_1079","Sep-96",17.5,"8.91",13.73295918,0.898212788,14,5.65,9,1996,1
"6193",1080,"MidSnake_1080","Jul-96",13.71,"5.81",10.1643631,0.824796501,30,5.27,7,1996,1
"6194",1080,"MidSnake_1080","Aug-96",13.4,"5.49",9.637361751,1.2404205,31,4.95,8,1996,0
"6195",1080,"MidSnake_1080","Sep-96",9.99,"3.93",7.355122768,1.082499999,16,4.18,9,1996,1
"6196",1081,"MidSnake_1081","Jul-97",12.63,"5.49",8.397866667,0.545950006,15,6.04,7,1997,1
"6197",1081,"MidSnake_1081","Aug-97",12.47,"5.18",8.368741935,0.547932841,31,5.89,8,1997,1
"6198",1081,"MidSnake_1081","Sep-97",10.46,"2.99",6.743966667,1.225528921,30,4.66,9,1997,1
"6199",1081,"MidSnake_1081","Oct-97",8.29,"1.08",4.555875,1.532645187,8,3.42,10,1997,1
"6200",1082,"MidSnake_1082","Jul-97",12.16,"5.03",7.9302,0.573989945,15,6.2,7,1997,0
"6201",1082,"MidSnake_1082","Aug-97",12.32,"4.56",7.858774194,0.531300023,31,6.04,8,1997,1
"6202",1082,"MidSnake_1082","Sep-97",9.99,"2.52",6.250433333,1.156232457,30,4.81,9,1997,0
"6203",1082,"MidSnake_1082","Oct-97",7.83,"0.76",4.134375,1.44564755,8,3.59,10,1997,1
"6204",1083,"MidSnake_1083","Jul-97",12.32,"5.03",7.715333333,0.553378412,15,6.2,7,1997,0
"6205",1083,"MidSnake_1083","Aug-97",12.32,"4.4",7.553032258,0.513586311,31,6.36,8,1997,0
"6206",1083,"MidSnake_1083","Sep-97",9.53,"2.52",6.010166667,1.047878648,30,4.81,9,1997,0
"6207",1083,"MidSnake_1083","Oct-97",7.67,"0.92",4.0855,1.324294313,8,3.58,10,1997,1
"6208",1084,"MidSnake_1084","Jul-97",11.85,"4.87",7.386,0.53586992,15,5.89,7,1997,1
"6209",1084,"MidSnake_1084","Aug-97",11.69,"4.09",7.156935484,0.495128733,31,6.04,8,1997,1
"6210",1084,"MidSnake_1084","Sep-97",9.53,"2.2",5.7014,1.000737335,30,5.29,9,1997,1
"6211",1084,"MidSnake_1084","Oct-97",7.67,"0.6",3.842125,1.292536757,8,3.89,10,1997,1
"6212",1085,"MidSnake_1085","Jul-97",11.54,"4.87",7.026133333,0.524779664,15,5.59,7,1997,1
"6213",1085,"MidSnake_1085","Aug-97",10.62,"4.09",6.536032258,0.409263443,31,5.59,8,1997,1
"6214",1085,"MidSnake_1085","Sep-97",8.91,"2.52",5.3634,0.760783063,30,4.67,9,1997,1
"6215",1085,"MidSnake_1085","Oct-97",7.21,"1.08",3.869875,1.025350315,8,3.59,10,1997,1
"6216",1086,"MidSnake_1086","Jun-97",10.62,"5.18",7.8132,0.772796674,5,4.97,6,1997,1
"6217",1086,"MidSnake_1086","Jul-97",14.64,"4.87",10.15106452,1.620645076,31,4.96,7,1997,1
"6218",1086,"MidSnake_1086","Aug-97",14.96,"7.21",10.99209677,0.834806419,31,4.96,8,1997,1
"6219",1086,"MidSnake_1086","Sep-97",12.94,"3.93",8.333966667,1.775004837,30,4.18,9,1997,0
"6220",1087,"MidSnake_1087","Jun-97",13.71,"8.44",10.51575,1.022798897,4,4.96,6,1997,1
"6221",1087,"MidSnake_1087","Jul-97",16.07,"7.21",11.20696774,1.129676546,31,6.2,7,1997,0
"6222",1087,"MidSnake_1087","Aug-97",13.56,"7.83",10.35532258,0.301844594,31,5.27,8,1997,1
"6223",1087,"MidSnake_1087","Sep-97",15.12,"6.9",11.42803846,0.998908063,26,5.89,9,1997,1
"6224",1088,"MidSnake_1088","Jun-97",9.37,"7.67",8.49,0.476166462,5,1.24,6,1997,1
"6225",1088,"MidSnake_1088","Jul-97",7.83,"5.81",6.482419355,0.370187049,31,1.09,7,1997,1
"6226",1088,"MidSnake_1088","Aug-97",7.98,"6.28",7.063290323,0.38403847,31,0.63,8,1997,1
"6227",1088,"MidSnake_1088","Sep-97",9.22,"6.9",7.9586,0.167921287,30,2,9,1997,0
"6228",1089,"MidSnake_1089","Jun-97",9.53,"4.56",6.333,0.606518343,5,4.97,6,1997,1
"6229",1089,"MidSnake_1089","Jul-97",9.84,"3.47",6.837064516,0.540374989,31,4.66,7,1997,0
"6230",1089,"MidSnake_1089","Aug-97",9.99,"4.87",6.731645161,0.301868244,31,4.34,8,1997,1
"6231",1089,"MidSnake_1089","Sep-97",9.53,"3.78",6.100066667,0.550062124,30,4.2,9,1997,1
"6232",1090,"MidSnake_1090","Jul-97",10.46,"5.81",8.038,0.447323788,15,3.71,7,1997,1
"6233",1090,"MidSnake_1090","Aug-97",10.92,"5.34",7.994483871,0.626663592,31,3.72,8,1997,1
"6234",1090,"MidSnake_1090","Sep-97",9.53,"3.31",6.585038462,1.189454648,26,2.79,9,1997,1
"6235",1091,"MidSnake_1091","Jul-97",10.77,"5.34",7.6195,0.477801818,14,4.5,7,1997,1
"6236",1091,"MidSnake_1091","Aug-97",10.92,"5.81",7.939354839,0.360388175,31,4.03,8,1997,1
"6237",1091,"MidSnake_1091","Sep-97",9.68,"4.09",6.848666667,0.875820771,30,3.41,9,1997,0
"6238",1091,"MidSnake_1091","Oct-97",8.29,"5.49",6.68,0.06363961,2,2.8,10,1997,1
"6239",1092,"MidSnake_1092","Jul-97",10.46,"5.34",7.494357143,0.469671015,14,4.35,7,1997,1
"6240",1092,"MidSnake_1092","Aug-97",10.77,"5.97",7.835709677,0.350654454,31,3.87,8,1997,0
"6241",1092,"MidSnake_1092","Sep-97",9.53,"4.24",6.78,0.839046544,30,3.1,9,1997,0
"6242",1092,"MidSnake_1092","Oct-97",8.13,"5.65",6.5785,0.075660426,2,2.48,10,1997,1
"6243",1093,"MidSnake_1093","Jul-97",10.46,"5.03",7.312214286,0.515415617,14,4.5,7,1997,1
"6244",1093,"MidSnake_1093","Aug-97",10.77,"5.65",7.82883871,0.376475417,31,4.03,8,1997,1
"6245",1093,"MidSnake_1093","Sep-97",9.68,"3.78",6.7399,0.972259627,30,3.25,9,1997,1
"6246",1093,"MidSnake_1093","Oct-97",8.29,"5.49",6.5555,0.153442172,2,2.8,10,1997,0
"6247",1094,"MidSnake_1094","Jun-97",12.35,"7.09",9.19025,0.82522295,4,5.26,6,1997,1
"6248",1094,"MidSnake_1094","Jul-97",15.63,"6.3",10.90996774,1.342930167,31,5.61,7,1997,1
"6249",1094,"MidSnake_1094","Aug-97",15.78,"8.02",11.60570968,0.815339978,31,5.14,8,1997,1
"6250",1094,"MidSnake_1094","Sep-97",13.76,"5.22",9.784730769,1.404357264,26,4.65,9,1997,1
"6251",1095,"MidSnake_1095","Jun-97",10.75,"5.94",7.737125,0.719234642,4,4.81,6,1997,1
"6252",1095,"MidSnake_1095","Jul-97",12.92,"5.17",9.343177419,1.20514453,31,4.65,7,1997,0
"6253",1095,"MidSnake_1095","Aug-97",13.53,"7.34",9.99638172,0.71135954,31,3.88,8,1997,1
"6254",1095,"MidSnake_1095","Sep-97",11.52,"4.69",8.49324359,1.321022001,26,3.1,9,1997,1
"6255",1096,"MidSnake_1096","Jul-97",12.23,"5.24",7.993769231,0.374803983,13,6.37,7,1997,0
"6256",1096,"MidSnake_1096","Aug-97",11.92,"4.46",7.749322581,0.555331636,31,6.06,8,1997,1
"6257",1096,"MidSnake_1096","Sep-97",10.06,"3.03",6.397230769,0.980457375,26,4.51,9,1997,1
"6258",1097,"MidSnake_1097","Jul-97",16.09,"6.78",12.157,1.65101807,31,4.82,7,1997,0
"6259",1097,"MidSnake_1097","Aug-97",17.21,"10.49",13.93516129,0.667730839,31,4.37,8,1997,1
"6260",1097,"MidSnake_1097","Sep-97",15.15,"8.15",12.03107692,1.2806017,26,3.77,9,1997,1
"6261",1098,"MidSnake_1098","Jul-97",13.25,"4.72",9.025,0.836756575,24,5.41,7,1997,0
"6262",1098,"MidSnake_1098","Aug-97",13.71,"6.9",9.479064516,0.506514425,31,4.96,8,1997,0
"6263",1098,"MidSnake_1098","Sep-97",11.54,"4.4",7.960733333,1.15123966,30,4.17,9,1997,0
"6264",1098,"MidSnake_1098","Oct-97",9.68,"3.78",6.4205,1.16321189,6,3.56,10,1997,1
"6265",1099,"MidSnake_1099","Jul-97",12.94,"6.74",9.189642857,0.514763517,14,5.11,7,1997,1
"6266",1099,"MidSnake_1099","Aug-97",13.56,"6.74",9.226741935,0.496740708,31,4.96,8,1997,0
"6267",1099,"MidSnake_1099","Sep-97",11.38,"4.09",7.7287,1.170414991,30,4.32,9,1997,0
"6268",1100,"MidSnake_1100","Jul-97",12.63,"4.4",8.569333333,0.848992429,24,5.13,7,1997,1
"6269",1100,"MidSnake_1100","Aug-97",13.25,"6.59",9.080774194,0.496032775,31,5.1,8,1997,0
"6270",1100,"MidSnake_1100","Sep-97",11.08,"3.78",7.5395,1.229110437,30,4.18,9,1997,1
"6271",1101,"MidSnake_1101","Jul-97",12.01,"4.09",8.09775,0.802523425,24,4.97,7,1997,1
"6272",1101,"MidSnake_1101","Aug-97",12.47,"6.28",8.576354839,0.465770083,31,4.64,8,1997,1
"6273",1101,"MidSnake_1101","Sep-97",10.31,"3.62",7.129133333,1.192201028,30,3.72,9,1997,1
"6274",1102,"MidSnake_1102","Jul-97",10.31,"3.78",7.263416667,0.758347226,24,4.04,7,1997,1
"6275",1102,"MidSnake_1102","Aug-97",10.62,"5.97",7.82216129,0.405954357,31,3.72,8,1997,0
"6276",1102,"MidSnake_1102","Sep-97",9.22,"3.62",6.5659,1.105478999,30,2.63,9,1997,0
"6277",1103,"MidSnake_1103","Jun-97",12.57,"6.22",9.0176,0.940613789,5,5.88,6,1997,1
"6278",1103,"MidSnake_1103","Jul-97",15.84,"5.76",11.43032258,1.662719307,31,6.34,7,1997,1
"6279",1103,"MidSnake_1103","Aug-97",15.84,"8.08",11.99487097,1.053839954,31,5.13,8,1997,1
"6280",1103,"MidSnake_1103","Sep-97",13.03,"4.82",8.967633333,1.828690967,30,3.09,9,1997,1
"6281",1104,"MidSnake_1104","Jul-97",10.39,"6.06",8.155266667,0.464265852,15,3.25,7,1997,1
"6282",1104,"MidSnake_1104","Aug-97",11.01,"6.21",8.310677419,0.534134027,31,2.93,8,1997,1
"6283",1104,"MidSnake_1104","Sep-97",9.62,"4.18",7.213730769,1.161285514,26,2.32,9,1997,1
"6284",1105,"MidSnake_1105","Jul-97",15.91,"6.9",11.34995833,0.845114064,24,6.52,7,1997,1
"6285",1105,"MidSnake_1105","Aug-97",16.86,"8.6",12.13441935,0.509856763,31,6.86,8,1997,1
"6286",1105,"MidSnake_1105","Sep-97",15.75,"7.06",11.1427,0.97185912,30,6.06,9,1997,0
"6287",1105,"MidSnake_1105","Oct-97",13.71,"6.74",9.808166667,1.228026289,6,4.65,10,1997,1
